title,address,phoneNumber,website,rating,ratingCount,category,latitude,longitude,cid,normalized_website
"A-1 Siding, Windows and Roofing Company LLC",,"(256) 739-6524
",http://www.cullmanroofingandwindows.com/,4.8,24,Roofing contractor,,,4458981734998009683,cullmanroofingandwindows.com
Phillips Roofing,,"(256) 363-6414
",https://www.phillipsroofing.net/,5,11,Roofing contractor,,,11756118909275054231,phillipsroofing.net
Willoughby Roofing & Sheet Metal Inc.,"WRSM Headquarters, 111 2nd Ave NE, Cullman, AL 35055",(256) 392-9323,http://wrsminc.com/,4.3,21,Roofing contractor,34.1786842,-86.84283049999999,6420936451387558503,wrsminc.com
"Traditions Roofing & Construction, LLC",,"(205) 420-3182
",http://builtbytraditions.com/,4.8,16,Roofing contractor,,,13456729487576369271,builtbytraditions.com
"Craft Roofing, LLC","5312 AL-69, Cullman, AL 35058",(256) 796-6238,,5,4,Roofing contractor,34.260968,-86.6295763,12121845146649483410,
Cullman Roofing and Repair,"1422 Co Rd 573, Hanceville, AL 35077",(256) 735-8881,,5,2,Roofing contractor,34.079754699999995,-86.82161789999999,2641850956671904089,
Dempsey Roofing and Restoration,,"(205) 559-3404
",http://www.dempseyroofingrestoration.com/,5,25,Roofing contractor,,,13525056697994236462,dempseyroofingrestoration.com
Chuck's Roof Repair,,(205) 681-9524,,5,4,Roofing contractor,,,16389563463001227493,
Thomas Metal Roofing,"4805 Co Rd 1669, Cullman, AL 35058","(256) 507-4299
",,5,13,Roofing contractor,34.2257002,-86.668928,6732373406990805587,
HW Roofing,"21 Hinkle Private Dr, Danville, AL 35619","(256) 612-2925
",,5,50,Roofing contractor,34.4706508,-87.0898488,9070075637335341436,
Pro-Tect Roofing & Exteriors,"1154 N Brindlee Mountain Pkwy, Arab, AL 35016","(256) 640-8091
",https://pro-tectroofing.com/,5,17,Roofing contractor,34.336479499999996,-86.5029852,6076621566267060577,pro-tectroofing.com
NANOROOF Alabama,"9447 Brasher Rd, Warrior, AL 35180","(205) 858-9515
",http://www.nanoroofal.com/?utm_campaign=gmb,5,123,Roofing contractor,33.7672234,-86.75028449999999,4870853448479895550,nanoroofal.com
CrewsCo Roofing,,"(205) 876-3496
",https://crewscoroofing.com/,5,35,Roofing contractor,,,12663397035902938753,crewscoroofing.com
Storm Restoration Roofing,,"(205) 542-3531
",http://stormrestorationroofing.com/,5,11,Roofing contractor,,,5086491266755444546,stormrestorationroofing.com
Boxwood Roofing and Restoration LLC,"415 Spring Valley Rd, Hartselle, AL 35640","(256) 206-3277
",https://www.boxwoodroofing.com/,5,72,Roofing contractor,34.4855587,-86.8893593,15841472163819079076,boxwoodroofing.com
"Royal Roof Contractors, LLC","31965 AL-75, Oneonta, AL 35121","(205) 274-7663
",https://www.royalroofcontractorsllc.net/,5,6,Roofing contractor,33.9782963,-86.4441719,3302477381697417407,royalroofcontractorsllc.net
Affordable Roofing Arab Guntersville Albertville Huntsville Joppa,,(256) 640-5941,https://www.affordableroofservice.com/,5,103,Roofing contractor,,,14823763614526913237,affordableroofservice.com
Murphree Roofing Company,"1400 Tyler Rd, Remlap, AL 35133",(205) 680-0478,https://murphreeroofing.com/,4.5,23,Roofing contractor,33.7839011,-86.5983475,16838300868220831756,murphreeroofing.com
Traditions Roofing and Construction,"118 4th St SW, Cullman, AL 35055",(205) 718-5170,https://www.builtbytraditions.com/contact,,,No reviews,34.1739108,-86.84254190000001,12634354862268136824,builtbytraditions.com/contact
"1 Source Roofing, LLC",,(256) 200-4105,https://www.1sourcerfg.com/,5,23,Roofing contractor,,,10144450969185198169,1sourcerfg.com
The Bales Company,,(256) 775-0404,,3.9,7,Roofing contractor,,,8959256991051234564,
Complete Roofing/Spradlin Construction Cullman,,(256) 542-1448,https://completeroofingal.com/,3,4,Roofing contractor,,,12843715764169165020,completeroofingal.com
Hometown Roofing & Restorations,"1915 Courson Ct Suite 400, Leeds, AL 35094",(205) 984-4777,https://htroofers.com/,4.5,16,Roofing contractor,33.556377,-86.523641,10880444185623648068,htroofers.com
3G Home Restoration & Roofing,,(256) 640-1971,https://www.3groofco.com/,5,4,Roofing contractor,,,9582454819108828274,3groofco.com
Ford's Quality Roofing LLC,,(256) 640-1603,,4.3,12,Roofing contractor,,,3524376408592564890,
Miller Roofing,"2024 Main Ave SW, Cullman, AL 35055",(256) 734-9762,http://www.millerroofingalabama.com/,1,1,Roofing contractor,34.1462041,-86.84796159999999,15549584779453840368,millerroofingalabama.com
Miller Roofing Alabama,"804 Hwy 78 W, Jasper, AL 35501",(205) 384-9768,https://www.millerroofingalabama.com/,4.2,22,Roofing contractor,33.8492971,-87.28493069999999,7854495578849046044,millerroofingalabama.com
Hinkle Roofing,"639 1st Ct N, Birmingham, AL 35203",(205) 844-4880,http://www.hinkleroofing.com/?utm_campaign=gmb,4.6,220,Roofing contractor,33.505851199999995,-86.82429139999999,12576742186060679285,hinkleroofing.com
Bottomland Builders LLC Cullman Arab Guntersville,"744 Haynes Rd NE, Arab, AL 35016",(256) 225-5518,https://bottomlandbuildersllc.com/,,,Roofing contractor,34.346320899999995,-86.4860243,9633096490391564405,bottomlandbuildersllc.com
Bill Hendrix Construction Co,"1421 Co Rd 469, Cullman, AL 35057",(256) 734-0003,http://www.billhendrix.com/,4,4,Roofing contractor,34.1605947,-86.8742042,8845578135157243397,billhendrix.com
Innovative Roofing Solutions,"13471 AL-157, Vinemont, AL 35179",(256) 347-9389,,,,Roofing contractor,34.2601815,-86.9839832,17936499971174850731,
Helsinki Roofing and Gutters,"806 11th St W, Jasper, AL 35501",(888) 488-3213,https://www.theroofingnetworkusa.com/roofing-in-jasper/,5,1,Roofing contractor,33.841333,-87.2849321,10051203401539812314,theroofingnetworkusa.com/roofing-in-jasper
Sears Roofing,"1281 County Rd 1663, Cullman, AL 35058",(256) 636-0057,,,,Roofing contractor,34.267378799999996,-86.6459318,6330941785279404115,
Superior Restoration LLC,,(205) 200-4220,http://www.superiorrestorationsal.com/,5,3,Roofing contractor,,,16814568271408038886,superiorrestorationsal.com
Eagle Roofing and General Construction LLC,,(256) 636-7687,https://www.eagledoesitright.com/,,,Roofing contractor,,,14419703719266079219,eagledoesitright.com
"JAMZ Construction, LLC","1580 Co Rd 1303, Cullman, AL 35058",(256) 615-2863,https://www.jamzconstruction.com/,5,3,Asphalt contractor,34.236456499999996,-86.85358,18332886644234821642,jamzconstruction.com
Roof Dr of Alabama,,(256) 775-0404,,,,Roofing contractor,,,11214872797306361813,
Smith Lake Home Services LLC,"51 Co Rd 957, Crane Hill, AL 35053","(256) 338-5404
",http://smithlakehomeservices.com/,5,5,Contractor,34.0992678,-87.0747066,12736830950263018947,smithlakehomeservices.com
Wileys Roofing,,(256) 778-2222,,5,1,Roofing contractor,,,17876570568934067739,
My RV Roof,"17721 2nd Ave NW, Cullman, AL 35058",(256) 841-1041,https://myrvroof.com/contact-us,,,RV repair shop,34.2241421,-86.85939410000002,11182687920471635830,myrvroof.com/contact-us
RBJ Home Repair & Remodeling,,(256) 339-2789,,,,Roofing contractor,,,9833036695129640699,
Humphries Handyman Services,"314 Scenic Ridge Dr, Jasper, AL 35504","(205) 878-5548
",,5,10,Handyman/Handywoman/Handyperson,33.8714106,-87.2383333,10496058903746190648,
Alliance Roofing LLC,"922 Main St NE, Hanceville, AL 35077",(256) 620-1515,http://alliancellc.org/,,,Roofing contractor,34.080267899999996,-86.78558509999999,10457581065610880329,alliancellc.org
Limitless Roofing,,"(205) 843-6461
",https://www.livelimitlessroofing.com/,5,3,Roofing contractor,,,5730697760233948483,livelimitlessroofing.com
L&L Contracting Services,"552 Co Rd 955, Crane Hill, AL 35053","(850) 691-8680
",https://www.facebook.com/profile.php?id=100087587234978,5,1,General contractor,34.1055132,-87.0695641,6314974398640758850,facebook.com/profile.php
Palmer Home Repairs and Remodeling,"1074 Graves Gap Rd, Hayden, AL 35079",(205) 586-5914,,3.8,4,Home builder,33.9084224,-86.75082069999999,9143741488706567813,
Organista Building and Renovations LLC,,"(256) 595-7422
",https://www.organistabarllc.com/,5,1,Construction company,,,14373905767172039096,organistabarllc.com
Redemption Fire and Water Restoration,,(256) 615-8205,https://redemptionfwr.com/,5,6,General contractor,,,11480166106253749681,redemptionfwr.com
G&L Roofing,,(205) 563-7658,,3.9,7,Roofing contractor,,,5324536086571817659,
Calvos Roofing,"757 Co Rd 1135, Vinemont, AL 35179",(256) 620-5097,,,,Roofing contractor,34.2133855,-86.9621353,1920993326172482351,
Reborn Construction LLC,,"(256) 405-3767
",https://www.rebornconstructionllc.com/,5,2,Construction company,,,4488333283056228518,rebornconstructionllc.com
Caliber 1 Contracting,,(256) 960-6057,,5,1,Construction company,,,6418178003983797937,
Smith Lake Handyman,,"(205) 319-6245
",,5,3,Handyman/Handywoman/Handyperson,,,2547844652577621629,
Renewed roofs,,,,,,Roofing contractor,,,8786617071316919888,
JJs Roofing.,"258 Horchler Cir, Hayden, AL 35079",,,,,Roofing contractor,33.894421,-86.76217,6697109188638960224,
Artisan Services,,(256) 531-5435,https://www.artisanservices-al.com/?utm_source=google&utm_medium=business_profile&utm_campaign=website,5,8,Concrete contractor,,,4732128693801290122,artisanservices-al.com
McCullough Contracting,"81 Co Rd 1372, Vinemont, AL 35179",(205) 451-8336,,,,Construction company,34.265042199999996,-86.8473783,10697951994805261215,
Roof Care Solutions LLC,,"(334) 764-3415
",https://www.roofcare.pro/,5,25,Roofing contractor,,,5401435362231031626,roofcare.pro
Restoration Commercial Roofing Services,"707 Glover Ave, Enterprise, AL 36330",(888) 707-1916,https://restorationcommercialroofing.com/,4.9,134,Roofing contractor,31.3210699,-85.8362459,14054348983090558921,restorationcommercialroofing.com
Roof Doctors,,"(334) 379-8078
",https://roofdoctors24hrs.com/,5,52,Roofing contractor,,,5892761352289042388,roofdoctors24hrs.com
Mr. Hicks Roofing,"253 Rucker Blvd, Enterprise, AL 36330","(334) 390-9126
",https://www.mrhicksroofing.com/,4.9,54,Roofing contractor,31.332072300000004,-85.8035112,11407543627821974684,mrhicksroofing.com
Forbes Roofing and Restoration,"557 Glover Ave Ste 30, Enterprise, AL 36330",(334) 417-0743,http://www.forbesroofingandrestoration.com/,4.9,46,Roofing contractor,31.321040399999998,-85.8415452,11391274003534766442,forbesroofingandrestoration.com
Supreme Roof Maintenance & Repair LLC,"931 Mills Austin Rd, Daleville, AL 36322",(334) 360-4105,,4.2,12,Roofing contractor,31.2283222,-85.71334019999999,17290466468722487429,
"LTR Roofing - ""Luther the Roofer""",,"(334) 709-0814
",http://luthertheroofer.com/,5,3,Contractor,,,18387310210572512276,luthertheroofer.com
"Heritage Roofing Solutions, LLC","108 Pledger St, Enterprise, AL 36330","(334) 449-7517
",http://roofwithheritage.com/,5,23,Roofing contractor,31.310647699999997,-85.85388189999999,1794146241187008850,roofwithheritage.com
Taylor Construction and Roofing,"3189 County Rd 2253, Goshen, AL 36035","(334) 657-7542
",https://taylorconstructionandroofing.com/,4.8,77,Roofing contractor,31.695494099999998,-86.10095919999999,12714436570351882109,taylorconstructionandroofing.com
Platinum Roofing Dothan,,"(334) 579-3523
",https://platinumroofpros.com/alabama/service-areas/dothan-al/,5,16,Roofing contractor,,,16562242088701804254,platinumroofpros.com/alabama/service-areas/dothan-al
Custom Roofing and Construction,,"(334) 790-4418
",https://customroofingconstruction.com/,5,6,Roofing contractor,,,16260801435207791117,customroofingconstruction.com
Bopa Roofing and Gutters,"121 Ross Dr, Ozark, AL 36360",(888) 419-0672,,,,Roofing contractor,31.454482899999995,-85.6528536,18132036596959375005,
Restoration Services,"8831 Geneva Hwy, Enterprise, AL 36330","(334) 350-3350
",,5,2,Roofing contractor,31.284499899999997,-85.87553799999999,2943652655695791644,
Davis Roofing - Enterprise,"813 Geneva Hwy, Enterprise, AL 36330",(334) 350-3350,http://www.davisroofing.net/,5,2,Roofing contractor,31.3014519,-85.8560002,14481207997802538450,davisroofing.net
Best Choice Roofing,"550 Bic Rd, Dothan, AL 36303","(334) 633-6710
",https://bestchoiceroofing.com/dothan,5,28,Roofing contractor,31.2468756,-85.3833494,5350215597532776695,bestchoiceroofing.com/dothan
Southern Roofing Systems of Fairhope,,(251) 280-1671,https://www.southernroofingsystems.com/roofing-contractors/alabama/fairhope,5,20,Roofing contractor,,,9829333065762727449,southernroofingsystems.com/roofing-contractors/alabama/fairhope
Rock Creek Roofing,"1923 Wise Dr, Dothan, AL 36303",(334) 731-3008,http://rockcreekroofs.com/,4.7,47,Roofing contractor,31.2549545,-85.3962366,17730206973063838215,rockcreekroofs.com
ProMano Services LLC,,(614) 743-6149,https://adrianbustos1994.wixsite.com/wwwbhscom,5,30,Handyman/Handywoman/Handyperson,,,9449208379572752113,adrianbustos1994.wixsite.com/wwwbhscom
All-N-Two Construction,"1783 AL-103, Slocomb, AL 36375",(334) 796-9674,https://www.dothanroofingandconstruction.com/,5,2,Roofing contractor,31.197599000000004,-85.6058637,16669031941730887294,dothanroofingandconstruction.com
Apex General Construction,"2678 Reeves St, Dothan, AL 36303","(866) 804-0898
",http://www.apexgeneralconstructional.com/,4.9,145,Roofing contractor,31.260082499999996,-85.38431820000001,1262978280279735902,apexgeneralconstructional.com
H & H Gutters And Roofing,,(256) 641-0330,https://hhguttersandroofing.com/,5,39,Roofing contractor,,,7656886639085964577,hhguttersandroofing.com
Home Pros Roofing,,(205) 275-5226,https://homeprosroofs.com/,5,12,Roofing contractor,,,15274086431144788096,homeprosroofs.com
Best Choice Roofing,"550 Bic Rd, Dothan, AL 36303",(334) 633-6710,https://bestchoiceroofing.com/dothan,5,28,Roofing contractor,31.2468756,-85.3833494,5350215597532776695,bestchoiceroofing.com/dothan
Great Roof,"157 Lee Road 288, Smiths Station, AL 36877",(706) 575-7945,https://greatroofusa.com/,5,113,Roofing contractor,32.544351,-85.14128099999999,12106093305802012867,greatroofusa.com
Phillips Roofing,,(256) 363-6414,https://www.phillipsroofing.net/,5,11,Roofing contractor,,,11756118909275054231,phillipsroofing.net
Chuck's Roof Repair,,(205) 681-9524,,5,4,Roofing contractor,,,16389563463001227493,
ClaimPro Roofing,,(334) 521-1746,https://myclaimproroofing.com/,5,6,Roofing contractor,,,15725797433678400159,myclaimproroofing.com
Alabama Roofing,,(205) 285-9300,http://www.alabamaroofingllc.com/,4.2,39,Roofing contractor,,,13045891385293263428,alabamaroofingllc.com
Affordable Roofing Arab Guntersville Albertville Huntsville Joppa,,(256) 640-5941,https://www.affordableroofservice.com/,5,103,Roofing contractor,,,14823763614526913237,affordableroofservice.com
Full Service Roofing,,(205) 478-6246,https://www.fullserviceroofingal.com/,5,1,Roofing contractor,,,7062598001497952664,fullserviceroofingal.com
RIGS GENERAL CONSTRUCTION LLC.,,(334) 806-8045,,,,Roofing contractor,,,6589318989219601788,
Express Roofing LLC,"430 Greenville Bypass, Greenville, AL 36037","(334) 382-0632
",https://www.expressroofingpros.com/,4.5,15,Roofing contractor,31.846304499999995,-86.6249296,3836477343847326869,expressroofingpros.com
Mr. Roofer,,(256) 577-7145,,,,Roofing contractor,,,7637227971751263689,
Stellar Roofing,,(205) 446-3332,https://www.stellarroofingal.com/,,,Roofing contractor,,,17568895882818442091,stellarroofingal.com
Roofer Near Me,"22011 AL-59, Robertsdale, AL 36567",(251) 550-7663,https://www.roofernearme.co/,4.7,12,Roofing contractor,30.546026,-87.70875269999999,13518319044490202825,roofernearme.co
Greenscape ecochic llc,"987 Newton Ave, Ozark, AL 36360","(770) 658-7687
",https://doc2000981.wixsite.com/my-site-3,4.9,14,Roofing contractor,31.446750599999994,-85.6374094,8812928583495434610,doc2000981.wixsite.com/my-site-3
Robert Johnson Roofing and Construction,"71 Winston St, Valley Head, AL 35989",(256) 418-2488,https://rjrc911.com/,5,3,Roofing contractor,34.57016,-85.6151654,6561912184986785388,rjrc911.com
To The Point LLC,,"(334) 820-6098
",https://tothepointllc.com/,5,6,Painting,,,9054398096063881833,tothepointllc.com
"Recovery Remodeling, LLC",,"(205) 294-5746
",,5,5,Construction company,,,1204580425200319087,
Craftsman Roofing LLC,"2919 8th St Unit A, Tuscaloosa, AL 35401","(205) 826-2759
",https://www.craftsmanroofing.com/,4.9,50,Roofing contractor,33.2045634,-87.5747404,3836514434818930239,craftsmanroofing.com
Voak Construction,"800 Cleveland St Ste B, Headland, AL 36345",(334) 785-5568,,4.3,6,Roofing contractor,31.336122800000002,-85.3363487,5494600421891377031,
Miller Roofing Alabama,"804 Hwy 78 W, Jasper, AL 35501","(205) 384-9768
",https://www.millerroofingalabama.com/,4.2,22,Roofing contractor,33.8492971,-87.28493069999999,7854495578849046044,millerroofingalabama.com
Mora Roofing LLC,,(256) 221-2598,,,,Roofing contractor,,,13211931805770789690,
"Jolly Construction, LLC",,(334) 618-3222,,,,Roofing contractor,,,11405350803121932938,
"Skyline Roofing AL, LLC","90 Buster Rd Suite B, Falkville, AL 35622",(256) 612-9316,https://skylineroofingal.com/,,,Roofing contractor,34.3771907,-86.893506,18228988901687409635,skylineroofingal.com
apaxx inc,"1102 Amherst Dr, Dothan, AL 36305",(334) 718-1738,http://apaxxcorporation.com/,4,4,Roofing contractor,31.2140116,-85.4389128,7980180204377313284,apaxxcorporation.com
RIGS GENERAL CONSTRUCTION LLC.,,(334) 806-8045,,,,Roofing contractor,,,6589318989219601788,
M&V Metal Roofing | Dothan,,(334) 478-1444,,,,Roofing contractor,,,9947448853492159852,
Mora Roofing LLC,,(256) 221-2598,,,,Roofing contractor,,,13211931805770789690,
"Burton Home Improvements, LLC",,(334) 550-8342,https://m.facebook.com/burtonhomeimprovementsllc/?ref=bookmarks,5,1,Construction company,,,5525029248194341475,m.facebook.com/burtonhomeimprovementsllc
RIGS GENERAL CONSTRUCTION LLC.,,(334) 806-8045,,,,Roofing contractor,,,6589318989219601788,
"Jolly Construction, LLC",,(334) 618-3222,,,,Roofing contractor,,,11405350803121932938,
Xtreme Roofing And Repairs LLC,,"(205) 445-4489
",https://xtremeroofingandrepairs.com/,4.9,22,Roofing contractor,,,9054896296826279742,xtremeroofingandrepairs.com
Alabama Roofing Professionals,"5508 Eastcliff Industrial Blvd, Birmingham, AL 35210","(205) 722-7663
",https://alroofpros.com/,4.9,314,Roofing contractor,33.6469425,-86.6082642,4800467793521012563,alroofpros.com
